quadrant,tag,stemID,treeID,IDSpp,sprout,recruited,x,y
M19,407,M19_407,M19_407,-999,,Prior,303,340
M20,113,M20_113,M20_113,CAPA,,Prior,0,328
M20,114,M20_114,M20_114,DRWI,,Prior,171,453
M20,115,M20_115,M20_115,-999,,Prior,351,304
M20,116,M20_116,M20_116,-999,,Prior,369,24
M20,117,M20_117,M20_117,-999,,Prior,228,71
M20,121,M20_121,M20_121,TEST,,Prior,362,459
M20,127,M20_127,M20_127,TEST,,Prior,23,41
M20,129,M20_129,M20_129,TEST,,Prior,460,406
N01,880,N01_880,N01_880,TEST,,Prior,150,65
N01,881,N01_881,N01_881,TEST,,Prior,140,100
N01,882,N01_882,N01_882,TEST,,Prior,125,135
N01,883,N01_883,N01_883,TEST,,Prior,225,300
N01,884,N01_884,N01_884,TEST,,Prior,15,390
N01,885,N01_885,N01_885,TEST,,Prior,0,470
N01,886,N01_886,N01_886,TEST,,Prior,15,470
N01,887,N01_887,N01_887,TEST,,Prior,105,405
N01,888,N01_888,N01_888,TEST,,Prior,160,495
N02,1533,N02_1533,N02_1533,TEST,,Prior,20,190
N02,1534,N02_1534,N02_1534,TEST,,Prior,50,170
N02,1535,N02_1535,N02_1535,TEST,,Prior,50,250
N02,1536,N02_1536,N02_1536,-999,,Prior,80,200
N02,1537,N02_1537,N02_1537,TEST,,Prior,90,270
N02,1538,N02_1538,N02_1538,NONI,,Prior,100,280
N02,1539,N02_1539,N02_1539,NONI,,Prior,120,240
N02,1540,N02_1540,N02_1540,-999,,Prior,410,230
N02,1541,N02_1541,N02_1541,-999,,Prior,410,200
N02,1542,N02_1542,N02_1542,TEST,,Prior,440,330
N02,1543,N02_1543,N02_1543,TEST,,Prior,44,475
N02,1544,N02_1544,N02_1544,TEST,,Prior,34,420
N02,1545,N02_1545,N02_1545,TEST,,Prior,440,360
N03,1304,N03_1304,N03_1304,TEST,,Prior,330,390
N03,1305,N03_1305,N03_1305,TEST,,Prior,12,58
N03,1306,N03_1306,N03_1306,TEST,,Prior,190,230
N03,1307,N03_1307,N03_1307,-999,,Prior,275,155
N03,1308,N03_1308,N03_1308,TEST,,Prior,305,135
N03,1310,N03_1310,N03_1310,TEST,R1,Prior,320,75
N04,1274,N04_1274,N04_1274,TEST,R1,Prior,250,460
N04,1275,N04_1275,N04_1275,TEST,,Prior,260,420
N04,1276,N04_1276,N04_1276,TEST,,Prior,270,430
N04,1277,N04_1277,N04_1277,TEST,,Prior,410,440
N04,1278,N04_1278,N04_1278,TEST,,Prior,400,440
N04,1279,N04_1279,N04_1279,TEST,,Prior,450,150
N04,1280,N04_1280,N04_1280,TEST,,Prior,500,500
N05,979,N05_979,N05_979,-999,,Prior,70,215
N05,980,N05_980,N05_980,-999,,Prior,122,430
N05,981,N05_981,N05_981,TEST,,Prior,220,437
N05,982,N05_982,N05_982,-999,,Prior,210,160
N05,983,N05_983,N05_983,TEST,,Prior,160,130
N06,2390,N06_2390,N06_2390,TEST,,Prior,280,230
N06,888,N06_888,N06_888,TEST,,Prior,270,450
N06,889,N06_889,N06_889,TEST,,Prior,280,470
N06,890,N06_890,N06_890,TEST,,Prior,460,350
N06,891,N06_891,N06_891,PONU,,Prior,450,340
N06,893,N06_893,N06_893,TEST,,Prior,480,170
N06,894,N06_894,N06_894,PONU,,Prior,480,90
N07,268,N07_268,N07_268,TEST,,Prior,200,370
N07,269,N07_269,N07_269,TEST,,Prior,350,350
N07,270,N07_270,N07_270,TEST,,Prior,330,340
N07,271,N07_271,N07_271,TEST,,Prior,310,340
N07,372,N07_372,N07_372,TEST,,Prior,435,362
N07,373,N07_373,N07_373,TEST,,Prior,465,172
N07,374,N07_374,N07_374,TEST,,Prior,465,228
N07,375,N07_375,N07_375,TEST,,Prior,265,131
N07,376,N07_376,N07_376,TEST,,Prior,283,132
N07,377,N07_377,N07_377,TEST,,Prior,390,0
N07,378,N07_378,N07_378,TEST,R1,Prior,380,60
N07,379,N07_379,N07_378,TEST,R1,Prior,390,70
N07,380,N07_380,N07_380,TEST,,Prior,300,45
N07,381,N07_381,N07_381,TEST,,Prior,300,210
N07,382,N07_382,N07_382,TEST,,Prior,170,280
N08,470,N08_470,N08_470,TEST,R1,Prior,173,0
N08,471,N08_471,N08_470,TEST,R1,Prior,173,0
N08,472,N08_472,N08_472,TEST,,Prior,230,124
N08,473,N08_473,N08_473,-999,,Prior,230,29
N09,182,N09_182,N09_182,TEST,,Prior,30,480
N09,183,N09_183,N09_183,NONI,,Prior,80,460
N09,184,N09_184,N09_184,TEST,,Prior,120,440
N09,185,N09_185,N09_185,TEST,,Prior,280,440
N09,186,N09_186,N09_186,TEST,,Prior,300,420
N09,187,N09_187,N09_187,TEST,,Prior,280,400
N09,190,N09_190,N09_190,TEST,,Prior,270,360
N09,191,N09_191,N09_191,TEST,,Prior,330,290
N09,192,N09_192,N09_192,TEST,,Prior,370,450
N09,193,N09_193,N09_193,NONI,,Prior,430,370
N10,550,N10_550,N10_550,TEST,,Prior,261,21
N10,551,N10_551,N10_551,-999,,Prior,236,16
N10,552,N10_552,N10_552,TEST,,Prior,147,5
N10,553,N10_553,N10_553,CRHO,,Prior,78,281
N10,554,N10_554,N10_554,CRHO,,Prior,51,248
N10,555,N10_555,N10_555,TEST,,Prior,63.5,268
N10,556,N10_556,N10_556,CRHO,,Prior,127,352
N10,557,N10_557,N10_557,TEST,,Prior,380,366
N10,558,N10_558,N10_558,TEST,,Prior,460,377
N10,900,N10_900,N10_900,TEST,,Prior,385,9
N11,593,N11_593,N11_593,CRHO,,Prior,70,60
N11,594,N11_594,N11_594,TEST,,Prior,100,75
N11,595,N11_595,N11_595,-999,,Prior,125,100
N11,597,N11_597,N11_597,CRHO,,Prior,200,310
N11,599,N11_599,N11_599,TEST,,Prior,40,310
N11,600,N11_600,N11_600,CRHO,,Prior,50,320
N11,702,N11_702,N11_702,CRHO,,Prior,170,380
N11,703,N11_703,N11_703,CRHO,,Prior,240,340
N11,704,N11_704,N11_704,CRHO,,Prior,170,450
N11,705,N11_705,N11_705,TEST,,Prior,230,460
N11,706,N11_706,N11_706,CRHO,,Prior,230,430
N11,707,N11_707,N11_707,CRHO,,Prior,270,440
N11,709,N11_709,N11_709,CRHO,,Prior,340,500
N11,710,N11_710,N11_710,TEST,,Prior,455,140
N11,711,N11_711,N11_711,CRHO,,Prior,470,60
N11,712,N11_712,N11_712,TEST,,Prior,450,50
N11,713,N11_713,N11_713,CRHO,,Prior,430,50
N12,551,N12_551,N12_551,TEST,R1,Prior,56,368
N12,552,N12_552,N12_552,CRHO,,Prior,372,224
N12,553,N12_553,N12_553,CRHO,,Prior,236,91
N12,554,N12_554,N12_554,CRHO,,Prior,386,68.5
N12,555,N12_555,N12_555,CRHO,R2,Prior,477,54
N12,556,N12_556,N12_555,CRHO,R2,Prior,480,51
N12,557,N12_557,N12_557,CRHO,,Prior,500,187
N13,472,N13_472,N13_472,TEST,,Prior,170,15
N13,473,N13_473,N13_473,TEST,,Prior,245,30
N13,474,N13_474,N13_474,-999,,Prior,263,55
N13,475,N13_475,N13_475,CAPA,,Prior,370,380
N13,476,N13_476,N13_476,SACO,,Prior,360,442
N14,451,N14_451,N14_451,CAPA,,Prior,30,415
N14,452,N14_452,N14_452,CAPA,,Prior,100,436
N14,454,N14_454,N14_454,SACO,,Prior,30,160
N14,455,N14_455,N14_455,TEST,,Prior,160,210
N14,456,N14_456,N14_456,TEST,,Prior,30,70
N14,457,N14_457,N14_457,TEST,,Prior,106,96
N14,458,N14_458,N14_458,SACO,,Prior,161,50
N14,459,N14_459,N14_459,SACO,,Prior,227,59
N14,462,N14_462,N14_462,TEST,,Prior,350,92
N14,463,N14_463,N14_463,DRWI,,Prior,398,142
N14,464,N14_464,N14_464,SACO,,Prior,472,126
N14,466,N14_466,N14_466,TEST,,Prior,390,318
N14,467,N14_467,N14_467,TEST,,Prior,467,490
N15,2352,N15_2352,N15_2352,TEST,,Prior,300,380
N15,531,N15_531,N15_531,SACO,,Prior,136,476
N15,532,N15_532,N15_532,SACO,,Prior,113,390
N15,533,N15_533,N15_533,TEST,,Prior,120,234
N15,536,N15_536,N15_536,SACO,,Prior,262,294
N15,537,N15_537,N15_537,SACO,,Prior,289,291
N15,538,N15_538,N15_538,TEST,,Prior,210,170
N15,539,N15_539,N15_539,SACO,,Prior,270,210
N15,540,N15_540,N15_540,GEAV,,Prior,499,66
N15,541,N15_541,N15_541,-999,,Prior,480,300
N15,542,N15_542,N15_542,TEST,,Prior,390,400
N16,133,N16_133,N16_133,TEST,,Prior,50,333
N16,134,N16_134,N16_134,TEST,,Prior,38,250
N16,135,N16_135,N16_135,TEST,R1,Prior,140,220
N16,137,N16_137,N16_137,CAPA,,Prior,290,140
N16,138,N16_138,N16_138,TEST,,Prior,360,420
N16,139,N16_139,N16_139,-999,,Prior,340,240
N16,2384,N16_2384,N16_2384,TEST,,Prior,98,210
N17,169,N17_169,N17_169,TEST,,Prior,413,28
N17,170,N17_170,N17_170,TEST,,Prior,369,260
N17,172,N17_172,N17_172,CAPA,,Prior,177,434
N17,173,N17_173,N17_173,CAPA,,Prior,184,483
N18,484,N18_484,N18_484,CAPA,,Prior,500,417
N18,485,N18_485,N18_485,CAPA,,Prior,462,440
N18,486,N18_486,N18_486,TEST,,Prior,146,23
N19,478,N19_478,N19_478,TEST,,Prior,60,303
N19,479,N19_479,N19_479,LAPH,,Prior,54,281
N19,480,N19_480,N19_480,TEST,,Prior,126,322
N19,481,N19_481,N19_481,NONI,,Prior,120,175
N19,482,N19_482,N19_482,CAPA,,Prior,169,322
N19,483,N19_483,N19_483,TEST,,Prior,352,270
N19,495,N19_495,N19_495,-999,,Prior,208,143
N20,113,N20_113,N20_113,TEST,,Prior,480,262
N20,2380,N20_2380,N20_2380,TEST,,Prior,436,328
N20,415,N20_415,N20_415,NONI,,Prior,26,500
N20,416,N20_416,N20_416,TEST,,Prior,216,450
N20,417,N20_417,N20_417,TEST,,Prior,270,450
N20,418,N20_418,N20_418,TEST,,Prior,338,360
N20,419,N20_419,N20_419,CRHO,,Prior,348,358
N20,420,N20_420,N20_420,NONI,,Prior,319,379
N20,421,N20_421,N20_421,CRHO,,Prior,213,270
N20,422,N20_422,N20_422,-999,,Prior,105,359
N20,423,N20_423,N20_423,CAPA,,Prior,125,351
N20,424,N20_424,N20_424,SACO,,Prior,111,262
N20,425,N20_425,N20_425,CAPA,,Prior,137,212
N20,426,N20_426,N20_426,CRHO,,Prior,355,226
O01,889,O01_889,O01_889,NONI,,Prior,20,160
O01,890,O01_890,O01_890,DRWI,,Prior,270,35
O01,891,O01_891,O01_891,NONI,,Prior,450,500
O01,892,O01_892,O01_892,DRWI,,Prior,395,480
O01,893,O01_893,O01_893,NONI,,Prior,330,500
O01,894,O01_894,O01_894,TEST,,Prior,125,500
O01,895,O01_895,O01_895,TEST,,Prior,67,490
O01,896,O01_896,O01_896,-999,,Prior,30,475
O02,1448,O02_1448,O02_1448,TEST,,Prior,40,160
O02,1449,O02_1449,O02_1449,TEST,,Prior,70,140
O02,1546,O02_1546,O02_1546,TEST,,Prior,10,460
O02,1547,O02_1547,O02_1547,TEST,,Prior,90,360
O02,1548,O02_1548,O02_1548,TEST,,Prior,90,310
O02,1549,O02_1549,O02_1549,TEST,,Prior,70,290
O02,1550,O02_1550,O02_1550,TEST,,Prior,60,250
O02,1551,O02_1551,O02_1551,TEST,,Prior,0,250
O02,1552,O02_1552,O02_1552,TEST,,Prior,10,200
O02,1553,O02_1553,O02_1553,TEST,,Prior,230,500
O02,1554,O02_1554,O02_1554,TEST,,Prior,190,450
O02,1555,O02_1555,O02_1555,TEST,,Prior,280,360
O02,1556,O02_1556,O02_1556,TEST,,Prior,410,490
O02,1557,O02_1557,O02_1557,TEST,,Prior,430,500
O02,1558,O02_1558,O02_1558,TEST,,Prior,440,490
O02,1559,O02_1559,O02_1559,TEST,,Prior,360,340
O02,1560,O02_1560,O02_1560,TEST,,Prior,430,380
O02,1561,O02_1561,O02_1561,TEST,,Prior,500,360
O02,1563,O02_1563,O02_1563,TEST,,Prior,450,430
O02,183,O02_183,O02_183,TEST,,Prior,300,40
O02,278,O02_278,O02_278,TEST,,Prior,0,170
O02,497,O02_497,O02_497,TEST,,Prior,200,70
O02,498,O02_498,O02_498,TEST,R1,Prior,200,200
O02,500,O02_500,O02_500,TEST,,Prior,210,80
O02,524,O02_524,O02_524,DRWI,,Prior,370,280
O02,602,O02_602,O02_602,NONI,,Prior,470,85
O03,1312,O03_1312,O03_1312,TEST,,Prior,0,70
O03,1313,O03_1313,O03_1313,TEST,,Prior,172,70
O03,1314,O03_1314,O03_1314,TEST,,Prior,182,0
O03,1315,O03_1315,O03_1315,TEST,,Prior,0,190
O03,1316,O03_1316,O03_1316,TEST,,Prior,0,210
O03,1317,O03_1317,O03_1317,TEST,,Prior,212,70
O03,1318,O03_1318,O03_1318,TEST,,Prior,212,125
O03,1319,O03_1319,O03_1319,TEST,,Prior,192,150
O03,1320,O03_1320,O03_1320,TEST,,Prior,172,170
O03,1321,O03_1321,O03_1321,TEST,,Prior,55,335
O03,1322,O03_1322,O03_1322,TEST,,Prior,256,0
O03,1323,O03_1323,O03_1323,TEST,,Prior,350,10
O03,1324,O03_1324,O03_1324,TEST,,Prior,350,25
O03,1325,O03_1325,O03_1325,TEST,,Prior,405,330
O03,1326,O03_1326,O03_1326,TEST,,Prior,475,400
O03,1327,O03_1327,O03_1327,TEST,,Prior,485,480
O04,1281,O04_1281,O04_1281,TEST,,Prior,50,150
O04,1283,O04_1283,O04_1283,TEST,,Prior,360,360
O04,1284,O04_1284,O04_1284,TEST,,Prior,330,330
O04,1285,O04_1285,O04_1285,TEST,,Prior,310,320
O04,1286,O04_1286,O04_1286,TEST,,Prior,50,430
O04,1287,O04_1287,O04_1287,TEST,,Prior,50,460
O04,1289,O04_1289,O04_1289,TEST,,Prior,20,420
O05,984,O05_984,O05_984,TEST,,Prior,100,300
O05,985,O05_985,O05_985,TEST,,Prior,50,310
O05,986,O05_986,O05_986,TEST,,Prior,60,320
O05,987,O05_987,O05_987,TEST,,Prior,320,430
O05,988,O05_988,O05_988,TEST,,Prior,290,370
O05,989,O05_989,O05_989,TEST,,Prior,200,290
O05,990,O05_990,O05_990,TEST,,Prior,160,240
O05,991,O05_991,O05_991,TEST,,Prior,190,270
O05,992,O05_992,O05_992,TEST,,Prior,460,380
O05,997,O05_997,O05_997,TEST,,Prior,490,437
O06,896,O06_896,O06_896,TEST,,Prior,20,130
O06,897,O06_897,O06_897,TEST,,Prior,300,40
O06,898,O06_898,O06_898,TEST,,Prior,440,100
O06,899,O06_899,O06_899,TEST,,Prior,400,70
O07,249,O07_249,O07_249,TEST,,Prior,330,420
O07,250,O07_250,O07_250,TEST,,Prior,470,230
O07,251,O07_251,O07_251,TEST,,Prior,500,310
O07,252,O07_252,O07_252,TEST,,Prior,430,230
O07,253,O07_253,O07_253,TEST,,Prior,270,210
O07,254,O07_254,O07_254,TEST,,Prior,170,380
O07,255,O07_255,O07_255,TEST,,Prior,170,390
O07,256,O07_256,O07_256,TEST,,Prior,80,460
O07,257,O07_257,O07_257,TEST,,Prior,60,100
O07,259,O07_259,O07_259,TEST,R1,Prior,30,120
O07,260,O07_260,O07_259,TEST,R1,Prior,40,130
O07,261,O07_261,O07_261,TEST,,Prior,50,300
O07,262,O07_262,O07_262,TEST,,Prior,0,238
O07,263,O07_263,O07_263,TEST,,Prior,360,25
O07,264,O07_264,O07_264,TEST,,Prior,250,300
O07,265,O07_265,O07_265,TEST,,Prior,260,180
O07,266,O07_266,O07_266,TEST,,Prior,270,260
O07,267,O07_267,O07_267,TEST,,Prior,280,280
O07,2994,O07_2994,O07_2994,TEST,,Prior,20,80
O08,474,O08_474,O08_475,TEST,R1,Prior,123,452
O08,475,O08_475,O08_475,TEST,R1,Prior,115,164
O08,476,O08_476,O08_476,TEST,,Prior,423,343
O09,188,O09_188,O09_188,TEST,R1,Prior,165,500
O09,189,O09_189,O09_188,TEST,R1,Prior,185,495
O09,194,O09_194,O09_194,TEST,,Prior,80,450
O09,196,O09_196,O09_196,PONU,,Prior,70,380
O09,197,O09_197,O09_198,TEST,R2,Prior,245,490
O09,198,O09_198,O09_198,TEST,R2,Prior,220,500
O09,199,O09_199,O09_199,-999,,Prior,185,330
O09,200,O09_200,O09_200,TEST,,Prior,400,400
O09,201,O09_201,O09_201,TEST,,Prior,390,60
O09,202,O09_202,O09_203,TEST,R3,Prior,310,100
O09,203,O09_203,O09_203,TEST,R3,Prior,290,70
O09,204,O09_204,O09_203,TEST,R3,Prior,240,60
O09,205,O09_205,O09_203,TEST,R3,Prior,270,100
O09,206,O09_206,O09_206,TEST,,Prior,270,170
O09,207,O09_207,O09_207,TEST,,Prior,150,350
O10,874,O10_874,O10_874,TEST,,Prior,470,25
O10,876,O10_876,O10_876,TEST,,Prior,467.5,327
O10,877,O10_877,O10_877,TEST,,Prior,397,327
O10,878,O10_878,O10_878,-999,,Prior,360,262
O10,879,O10_879,O10_879,-999,,Prior,352,487.5
O10,880,O10_880,O10_880,-999,,Prior,293,404
O10,881,O10_881,O10_881,CRHO,,Prior,41,470
O10,882,O10_882,O10_882,TEST,,Prior,0,390
O10,883,O10_883,O10_883,TEST,,Prior,44,417
O10,884,O10_884,O10_884,TEST,,Prior,80,456
O10,885,O10_885,O10_885,TEST,,Prior,110,394
O10,886,O10_886,O10_886,CRHO,,Prior,121,374
O10,887,O10_887,O10_887,TEST,,Prior,136,394
O10,888,O10_888,O10_888,-999,,Prior,90,250
O10,889,O10_889,O10_889,TEST,,Prior,153,164
O10,890,O10_890,O10_890,TEST,,Prior,196,184
O10,891,O10_891,O10_891,CRHO,,Prior,170,270
O10,892,O10_892,O10_892,TEST,,Prior,264,281
O10,893,O10_893,O10_893,TEST,,Prior,243,255
O10,894,O10_894,O10_894,TEST,,Prior,278,287
O10,895,O10_895,O10_895,TEST,,Prior,230,197
O10,896,O10_896,O10_896,TEST,,Prior,230,207
O10,897,O10_897,O10_897,TEST,,Prior,189,40.5
O10,898,O10_898,O10_898,TEST,,Prior,150,64
O10,899,O10_899,O10_899,TEST,,Prior,150,8
O11,714,O11_714,O11_714,TEST,,Prior,20,195
O11,715,O11_715,O11_717,TEST,R1,Prior,0,240
O11,716,O11_716,O11_717,TEST,R1,Prior,80,220
O11,717,O11_717,O11_717,TEST,R1,Prior,30,230
O11,719,O11_719,O11_717,TEST,R1,Prior,26,240
O11,720,O11_720,O11_720,CRHO,,Prior,60,163
O11,721,O11_721,O11_721,TEST,,Prior,164,25
O11,722,O11_722,O11_722,TEST,,Prior,174,15
O11,723,O11_723,O11_723,TEST,,Prior,210,50
O11,724,O11_724,O11_724,TEST,,Prior,210,90
O11,725,O11_725,O11_725,TEST,,Prior,190,160
O11,726,O11_726,O11_726,TEST,,Prior,400,110
O11,727,O11_727,O11_727,TEST,,Prior,450,110
O11,728,O11_728,O11_728,CRHO,,Prior,480,160
O11,729,O11_729,O11_729,CRHO,,Prior,480,140
O11,730,O11_730,O11_730,TEST,,Prior,430,290
O11,731,O11_731,O11_731,TEST,,Prior,420,310
O11,732,O11_732,O11_732,SACO,R2,Prior,410,340
O11,733,O11_733,O11_732,SACO,R2,Prior,390,450
O11,734,O11_734,O11_732,SACO,R2,Prior,420,470
O11,735,O11_735,O11_732,SACO,R2,Prior,500,430
O11,736,O11_736,O11_732,SACO,R2,Prior,430,440
O11,737,O11_737,O11_732,SACO,R2,Prior,310,390
O11,738,O11_738,O11_732,SACO,R2,Prior,377,430
O12,559,O12_559,O12_559,CRHO,,Prior,5,270
O12,560,O12_560,O12_560,CRHO,,Prior,31,200
O12,561,O12_561,O12_561,CRHO,,Prior,59,170
O12,562,O12_562,O12_562,CRHO,,Prior,110,221
O12,564,O12_564,O12_564,CRHO,R1,Prior,141,162
O12,565,O12_565,O12_565,CRHO,,Prior,94,78
O12,566,O12_566,O12_566,-999,,Prior,136,35
O12,567,O12_567,O12_567,CRHO,,Prior,160,32
O12,568,O12_568,O12_568,CRHO,,Prior,183,85
O12,569,O12_569,O12_569,-999,,Prior,340,88
O12,570,O12_570,O12_570,CAPA,,Prior,166.5,315
O12,571,O12_571,O12_571,TEST,,Prior,380,320
O12,572,O12_572,O12_572,TEST,,Prior,340,380
O12,573,O12_573,O12_573,TEST,,Prior,376,348
O13,477,O13_477,O13_477,NONI,,Prior,20,20
O13,478,O13_478,O13_478,TEST,,Prior,25,60
O13,479,O13_479,O13_479,TEST,,Prior,235,20
O13,480,O13_480,O13_480,TEST,,Prior,260,15
O13,481,O13_481,O13_481,TEST,,Prior,330,15
O13,482,O13_482,O13_482,TEST,,Prior,345,78
O13,483,O13_483,O13_485,TEST,R1,Prior,180,340
O13,484,O13_484,O13_484,TEST,,Prior,220,400
O13,485,O13_485,O13_485,TEST,R1,Prior,184,328
O13,486,O13_486,O13_486,TEST,,Prior,226,390
O13,487,O13_487,O13_487,TEST,,Prior,300,388
O13,488,O13_488,O13_488,SACO,,Prior,430,280
O14,469,O14_469,O14_469,GEAV,,Prior,40,418
O14,470,O14_470,O14_470,DRWI,,Prior,15,103
O14,471,O14_471,O14_471,-999,,Prior,322,290
O14,472,O14_472,O14_472,TEST,,Prior,322,212
O14,474,O14_474,O14_474,DRWI,,Prior,275,256
O14,475,O14_475,O14_475,GEAV,,Prior,275,185
O14,476,O14_476,O14_476,TEST,,Prior,376,153
O14,478,O14_478,O14_478,CAPA,,Prior,472,270
O14,480,O14_480,O14_480,TEST,,Prior,236,285
O14,481,O14_481,O14_481,CAPA,,Prior,276,285
O14,482,O14_482,O14_482,CAPA,,Prior,390,410
O15,546,O15_546,O15_546,TEST,,Prior,436,243
O15,547,O15_547,O15_547,CAPA,,Prior,253,299
O15,549,O15_549,O15_549,TEST,,Prior,93,198
O15,550,O15_550,O15_550,GEAV,,Prior,4,50
O15,551,O15_551,O15_551,TEST,,Prior,10,43
O15,552,O15_552,O15_552,CAPA,,Prior,81,23
O15,553,O15_553,O15_553,TEST,,Prior,340,12
O15,554,O15_554,O15_554,TEST,,Prior,430,77
O15,555,O15_555,O15_555,TEST,,Prior,453,95.5
O15,556,O15_556,O15_556,CAPA,,Prior,474.5,452
O15,557,O15_557,O15_557,-999,,Prior,407,168
O16,141,O16_141,O16_141,TEST,,Prior,100,315
O16,142,O16_142,O16_142,TEST,,Prior,150,357
O16,143,O16_143,O16_143,CAPA,,Prior,120,245
O16,144,O16_144,O16_144,TEST,,Prior,260,245
O16,145,O16_145,O16_145,TEST,,Prior,230,140
O16,146,O16_146,O16_146,TEST,,Prior,220,145
O16,147,O16_147,O16_147,-999,,Prior,150,0
O16,148,O16_148,O16_148,GEAV,,Prior,100,160
O16,150,O16_150,O16_150,-999,,Prior,360,115
O16,151,O16_151,O16_151,-999,,Prior,370,353
O16,152,O16_152,O16_152,TEST,R1,Prior,370,338
O16,153,O16_153,O16_152,TEST,R1,Prior,395,347
O16,154,O16_154,O16_154,TEST,,Prior,430,425
O16,155,O16_155,O16_155,SACO,,Prior,435,468
O16,156,O16_156,O16_156,-999,,Prior,410,468
O16,157,O16_157,O16_157,CAPA,,Prior,390,335
O16,158,O16_158,O16_158,TEST,,Prior,500,335
O17,163,O17_163,O17_163,TEST,,Prior,305,435
O17,164,O17_164,O17_164,SACO,,Prior,434,238
O17,167,O17_167,O17_167,CAPA,,Prior,15,120
O17,168,O17_168,O17_168,TEST,,Prior,57,0
O18,102,O18_102,O18_102,TEST,,Prior,147,20
O18,152,O18_152,O18_152,PONU,,Prior,86,227
O18,153,O18_153,O18_153,CAPA,,Prior,192,309
O18,155,O18_155,O18_155,TEST,,Prior,117,375
O19,156,O19_156,O19_156,TEST,,Prior,187,208
O19,157,O19_157,O19_157,TEST,,Prior,246,335
O19,158,O19_158,O19_158,CAPA,,Prior,90,310
O20,111,O20_111,O20_111,TEST,,Prior,20,460
O20,114,O20_114,O20_114,TEST,,Prior,57.5,65
O20,115,O20_115,O20_115,CAPA,,Prior,120,0
O20,116,O20_116,O20_116,TEST,,Prior,262,42
O20,117,O20_117,O20_117,CRHO,,Prior,311,242
O20,118,O20_118,O20_118,WETR,,Prior,160,401
O20,119,O20_119,O20_119,CRHO,,Prior,271,360
O20,120,O20_120,O20_120,TEST,,Prior,252,278
O20,121,O20_121,O20_121,CRHO,,Prior,312,307
O20,122,O20_122,O20_122,-999,,Prior,410,239
O20,131,O20_131,O20_131,GEAV,,Prior,136,372
P01,897,P01_897,P01_897,PONU,,Prior,55,500
P01,898,P01_898,P01_898,TEST,,Prior,390,470
P01,899,P01_899,P01_899,NONI,,Prior,450,480
P01,900,P01_900,P01_900,TEST,R1,Prior,260,280
P01,901,P01_901,P01_901,TEST,,Prior,290,250
P01,902,P01_902,P01_902,TEST,,Prior,245,210
P01,903,P01_903,P01_903,TEST,,Prior,290,240
P01,904,P01_904,P01_904,TEST,,Prior,120,180
P01,905,P01_905,P01_905,TEST,,Prior,250,15
P01,906,P01_906,P01_906,NONI,,Prior,350,30
P01,907,P01_907,P01_907,TEST,,Prior,460,50
P01,908,P01_908,P01_908,TEST,,Prior,450,70
P01,909,P01_909,P01_909,TEST,,Prior,300,100
P01,910,P01_910,P01_910,TEST,,Prior,360,180
P01,918,P01_918,P01_918,TEST,,Prior,360,130
P01,919,P01_919,P01_919,TEST,,Prior,350,240
P02,101,P02_101,P02_101,TEST,,Prior,211,193
P02,1562,P02_1562,P02_1562,TEST,,Prior,190,500
P02,1564,P02_1564,P02_1564,TEST,,Prior,190,485
P02,1565,P02_1565,P02_1565,TEST,,Prior,250,410
P02,1566,P02_1566,P02_1566,TEST,,Prior,70,270
P02,1567,P02_1567,P02_1567,TEST,,Prior,500,285
P02,418,P02_418,P02_418,TEST,,Prior,0,58
P02,498,P02_498,P02_498,TEST,,Prior,90,176
P02,499,P02_499,P02_499,TEST,,Prior,117,197
P03,1328,P03_1328,P03_1328,TEST,,Prior,240,480
P03,1329,P03_1329,P03_1329,TEST,,Prior,240,415
P03,1330,P03_1330,P03_1330,TEST,,Prior,300,400
P03,1331,P03_1331,P03_1331,TEST,,Prior,220,310
P03,1332,P03_1332,P03_1332,TEST,,Prior,220,280
P03,1333,P03_1333,P03_1333,TEST,,Prior,240,215
P03,1334,P03_1334,P03_1334,TEST,,Prior,155,215
P03,1335,P03_1335,P03_1335,TEST,,Prior,150,180
P03,1336,P03_1336,P03_1336,TEST,,Prior,310,185
P03,1337,P03_1337,P03_1337,TEST,,Prior,340,80
P03,1338,P03_1338,P03_1338,TEST,,Prior,500,30
P04,1288,P04_1288,P04_1288,TEST,,Prior,0,210
P04,1290,P04_1290,P04_1290,NONI,,Prior,20,50
P04,1291,P04_1291,P04_1291,TEST,,Prior,420,500
P04,1292,P04_1292,P04_1292,TEST,,Prior,380,500
P04,1293,P04_1293,P04_1293,TEST,,Prior,460,340
P04,1294,P04_1294,P04_1294,TEST,,Prior,480,310
P04,1295,P04_1295,P04_1295,TEST,,Prior,340,390
P04,1296,P04_1296,P04_1296,PONU,,Prior,360,300
P04,1297,P04_1297,P04_1297,TEST,,Prior,390,350
P04,1298,P04_1298,P04_1298,TEST,,Prior,250,280
P04,1299,P04_1299,P04_1299,TEST,,Prior,340,170
P04,1300,P04_1300,P04_1300,TEST,,Prior,230,310
P04,1360,P04_1360,P04_1360,TEST,,Prior,270,420
P04,1361,P04_1361,P04_1361,TEST,,Prior,250,390
P04,1362,P04_1362,P04_1362,TEST,,Prior,240,400
P04,1363,P04_1363,P04_1363,TEST,,Prior,250,420
P04,1364,P04_1364,P04_1364,TEST,,Prior,300,450
P04,1365,P04_1365,P04_1365,TEST,,Prior,310,460
P05,993,P05_993,P05_993,-999,,Prior,240,120
